PERMNO,HdrCUSIP,SecurityNm,Ticker,PERMCO,IssuerNm,MthCalDt,MthPrc,MthPrcDt
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-04-30,92.790000,2024-04-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-05-31,92.330000,2024-05-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-06-28,96.840000,2024-06-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-07-31,101.650000,2024-07-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-08-30,100.890000,2024-08-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-09-30,102.960000,2024-09-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-10-31,103.930000,2024-10-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-11-29,116.870000,2024-11-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2024-12-31,113.600000,2024-12-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-01-31,115.830000,2025-01-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-02-28,111.490000,2025-02-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-03-31,100.830000,2025-03-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-04-30,105.390000,2025-04-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-05-30,115.940000,2025-05-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-06-30,101.645000,2025-06-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-07-31,105.760000,2025-07-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-08-29,99.950000,2025-08-29
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-09-30,94.230000,2025-09-30
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-10-31,88.210000,2025-10-31
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-11-28,82.420000,2025-11-28
86572,24990610,DESCARTES SYSTEMS GROUP INC; COM NONE; CONS,DSGX,16384,DESCARTES SYSTEMS GROUP INC,2025-12-31,87.660000,2025-12-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-01-31,6.100000,2020-01-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-02-28,5.170000,2020-02-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-03-31,4.130000,2020-03-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-04-30,4.280000,2020-04-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-05-29,4.640000,2020-05-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-06-30,4.890000,2020-06-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-07-31,4.740000,2020-07-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-08-31,5.220000,2020-08-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-09-30,4.590000,2020-09-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-10-30,4.490000,2020-10-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-11-30,5.870000,2020-11-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2020-12-31,6.630000,2020-12-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-01-29,14.100000,2021-01-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-02-26,10.050000,2021-02-26
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-03-31,8.430000,2021-03-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-04-30,8.830000,2021-04-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-05-28,10.070000,2021-05-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-06-30,12.220000,2021-06-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-07-30,10.160000,2021-07-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-08-31,11.410000,2021-08-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-09-30,9.730000,2021-09-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-10-29,10.800000,2021-10-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-11-30,9.520000,2021-11-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2021-12-31,9.350000,2021-12-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-01-31,8.230000,2022-01-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-02-28,6.870000,2022-02-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-03-31,7.460000,2022-03-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-04-29,5.720000,2022-04-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-05-31,6.050000,2022-05-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-06-30,5.390000,2022-06-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-07-29,6.130000,2022-07-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-08-31,5.940000,2022-08-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-09-30,4.700000,2022-09-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-10-31,4.660000,2022-10-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-11-30,4.870000,2022-11-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2022-12-30,3.260000,2022-12-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-01-31,4.250000,2023-01-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-02-28,3.880000,2023-02-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-03-31,4.560000,2023-03-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-04-28,3.910000,2023-04-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-05-31,5.350000,2023-05-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-06-30,5.530000,2023-06-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-07-31,5.100000,2023-07-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-08-31,5.560000,2023-08-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-09-29,4.710000,2023-09-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-10-31,3.580000,2023-10-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-11-30,3.670000,2023-11-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2023-12-29,3.540000,2023-12-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-01-31,2.790000,2024-01-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-02-29,2.780000,2024-02-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-03-28,2.760000,2024-03-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-04-30,2.790000,2024-04-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-05-31,2.790000,2024-05-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-06-28,2.480000,2024-06-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-07-31,2.420000,2024-07-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-08-30,2.350000,2024-08-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-09-30,2.620000,2024-09-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-10-31,2.260000,2024-10-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-11-29,2.570000,2024-11-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2024-12-31,3.780000,2024-12-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-01-31,4.440000,2025-01-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-02-28,4.710000,2025-02-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-03-31,3.770000,2025-03-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-04-30,3.400000,2025-04-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-05-30,3.960000,2025-05-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-06-30,4.580000,2025-06-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-07-31,3.690000,2025-07-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-08-29,3.830000,2025-08-29
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-09-30,4.880000,2025-09-30
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-10-31,4.880000,2025-10-31
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-11-28,4.080000,2025-11-28
86745,09228F10,BLACKBERRY LTD; COM NONE; CONS,BB,16396,BLACKBERRY LTD,2025-12-31,3.790000,2025-12-31
